case_id,text,variable_code,question
140701,ties to Marxism,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140703,She is a strong supporter of the working class.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140706,she is a female,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140707,"Her experience as a prosecutor and not being intimidated by others and most of all pretty factual person.  I hate those who belittle others for their jobs, race, culture and haven't seen that out of her.  Also I think women are better at seeing the BIG"" picture so to speak and more in tune with the detail. """,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140709,"I am not the biggest fan of Kamala, but I prefer her over Joe Biden. I really like her pick for vice president as well. She is very well spoken and seems to want to fix the issues going on in the U.S. Her campaign made me feel less pessimistic about the election.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140710,female -it's about time a female was President,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140715,"she's a normal Democrat who endorses women's rights, voter protections, and freedom of and from religion.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140718,"I respect Kamala's experience in politics, as well as the fact that she is a strong female candidate. I believe we need a female in the White House. In addition to this, when Joe Biden was the potential Democratic option, it did not feel like a viable option to keep Dems in the White House.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140719,Perhaps more likely to swing a win over an independent candidate.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140721,"a younger democrat, smarter than Donald trump, not a maga crazy",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140731,"She wants to make life better. She is strong, smart, compassionate, effective, and a good person",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140732,"Platform. Pro choice, pro democracy, pro middle class, pro veterans, decent knowledge of foreign affairs & good relationships with foreign leaders, will not sell Ukraine to Putin.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140734,Many things but the primary one being that she isn't Donald Trump,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140740,She is personable and capable.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140742,i believe in her values and agenda,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140743,"Many things.  To begin, she's not Trump.  I also support her for her positions on reproductive rights, democracy, foreign policy, the border, the economy, and everything else.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140746,"She isn't Trump. She has experience and I appreciate her sphere of influence and team, which are critical for a successful leader",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140749,she will use all available resources to make the best decision,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140752,she is a better choice than Donald Trump because she is a bit more grounded,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140757,"she is competent, and well equipped for the job!",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140759,"she isn’t a fascist incompetent like Donald Trump and his cult. she is smart, kind and a capable leader.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140760,I trust her to continue the work began by President Biden whom I admire.  She is positive and upright in her ability to maintain our democracy.  She will fight for our democracy.  She tells the truth unlike her opponent.  She is respectful in the manner of politicking. She believes in the right of women to own their choice to choose how they will be treated medically.  Men have always had the choice.  She will deal honorably with the Supreme Court.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140761,Her party affiliation and common sense.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140771,Strong competent woman,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140772,EVERYTHING![CHAR(10)]I agree with her values and her opinions.[CHAR(10)],V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140773,She stands for the democracy and order.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140780,She is a democrat and a woman and I like her ideas on abortion being a women's choice.  And she wants to raise the minumen wage .,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
